ORDANYO;NUMORD;NUMTAR;CODPDT;FECIMP;HORA;CANTIDAD;DOCSER;DOCNUM;LINEA
2009;000832;01;4915-8900241;21/10/2009;0951;2;90;002828;1
2009;000832;01;4915-89002310;21/10/2009;0951;5;90;002829;1
2009;000832;01;4915-8922101;21/10/2009;0951;2;90;002830;1
2009;000832;01;4915-8922105;21/10/2009;0952;3;90;002831;1
2009;000832;01;1732142;21/10/2009;0952;1;90;002832;1
2009;000832;01;1074601;21/10/2009;0953;1;90;002833;1
2009;000832;01;1871469;21/10/2009;0959;1;90;002834;1
2009;000822;01;2169604;22/10/2009;1236;1;90;002836;1
2009;000822;01;2287696;22/10/2009;1237;1;90;002837;1
2009;000944;02;4945-73;22/10/2009;1334;1;90;002839;1
2009;000555;03;1P3703;22/10/2009;1335;3;90;002841;1
2009;000555;03;1P3704;22/10/2009;1335;1;90;002842;1
2009;000555;03;8M5266;22/10/2009;1336;2;90;002843;1
2009;000682;02;4905-6206;22/10/2009;1336;1;90;002844;1
2009;000682;02;4905-633464;22/10/2009;1336;1;90;002845;1
2009;000682;02;4905-3207;22/10/2009;1337;1;90;002846;1
2009;000682;02;306.952;22/10/2009;1337;1;90;002847;1
2009;000555;03;3.53X34.52;22/10/2009;1338;1;90;002848;1
2009;000555;03;3.53X37.69;22/10/2009;1338;1;90;002849;1
2009;000682;02;701.613;22/10/2009;1355;1;90;002850;1
2009;000682;02;GASOLINA;22/10/2009;1356;3;90;002851;1
2009;000555;03;3.53X82.14;22/10/2009;1356;2;90;002852;1
2009;000682;02;4202-8-125X30;22/10/2009;1357;6;90;002853;1
2009;000555;03;3B1915;22/10/2009;1357;2;90;002854;1
2009;000734;01;4738-RS3510;08/10/2009;1715;1;90;002855;1
2009;000828;01;4738-BT339;22/10/2009;1741;1;90;002856;1
2009;000828;01;RP037M30;22/10/2009;1742;15;90;002857;1
2009;000555;03;4742-413;22/10/2009;1756;1;90;002858;1
2009;000756;01;4907-CABLE/2.5;01/10/2009;2400;3,5;90;002859;1
2009;000756;01;4907-FUNDA;01/10/2009;2400;5;90;002860;1
2009;000756;01;4907-T/10;01/10/2009;2400;12;90;002861;1
2009;000555;03;1F7958;22/10/2009;1811;1;90;002862;1
2009;000555;03;4908-549-260-80;22/10/2009;1812;2;90;002864;1
2009;000555;03;4900-241;22/10/2009;1812;2;90;002865;1
2009;000555;03;0S1588;22/10/2009;1812;6;90;002866;1
2009;000555;03;5V2973;22/10/2009;1813;1;90;002867;1
2009;000833;01;200RLD50;22/10/2009;1812;10;90;002870;1
2009;000732;01;4945-74;22/10/2009;1818;13;90;002871;1
2009;000832;01;4903-82202;22/10/2009;1824;1;90;002872;1
2009;000809;02;4921-76;23/10/2009;0803;1;90;002878;1
2009;000830;01;1852-3841;23/10/2009;0804;1;90;002880;1
2009;000838;01;6735-51-5143;23/10/2009;0804;1;90;002881;1
2009;000838;01;RP037M30;23/10/2009;0805;20;90;002882;1
2009;000682;02;4900-2411;22/10/2009;0810;1;90;002883;1
2009;000944;02;4900-SOSAPERLA;23/10/2009;0813;2;90;002884;1
2009;000682;03;4928-478128;23/10/2009;0813;1;90;002885;1
2009;000682;02;4742-419;23/10/2009;0814;1;90;002886;1
2009;000682;02;4742-420;23/10/2009;0816;1;90;002887;1
2009;000682;02;4742-421;23/10/2009;0816;1;90;002888;1
2009;000682;02;4742-422;23/10/2009;0816;1;90;002889;1
2009;000682;02;4742-423;23/10/2009;0816;1;90;002890;1
2009;000732;01;4742-414;23/10/2009;0817;1;90;002891;1
2009;000944;02;4742-415;23/10/2009;0822;1;90;002892;1
2009;000732;01;4742-416;23/10/2009;0822;1;90;002893;1
2009;000944;02;4742-417;23/10/2009;0822;1;90;002894;1
2009;000732;01;4742-418;23/10/2009;0822;1;90;002895;1
2009;000793;01;4742-424;23/10/2009;0823;1;90;002896;1
2009;000793;01;4742-425;23/10/2009;0826;1;90;002897;1
2009;000793;01;4742-426;23/10/2009;0826;1;90;002898;1
2009;000793;01;4742-427;23/10/2009;0827;1;90;002899;1
2009;000793;01;4742-428;23/10/2009;0827;1;90;002900;1
2009;000682;02;4742-429;23/10/2009;0938;1;90;002901;1
2009;000836;01;4915-08931540;22/10/2009;0938;2;90;002902;1
2009;000682;02;4742-430;23/10/2009;0941;1;90;002903;1
2009;000682;02;4742-431;23/10/2009;0941;1;90;002904;1
2009;000682;02;4742-432;23/10/2009;0941;1;90;002905;1
2009;000682;02;4742-433;23/10/2009;0943;1;90;002906;1
2009;000682;02;4742-434;23/10/2009;0943;1;90;002907;1
2009;000842;01;4929-493434400;23/10/2009;1714;1;90;002908;1
2009;000816;01;4907-CONECTOR-2;19/10/2009;2400;2;90;002909;1
2009;000816;01;4907-T/10;19/10/2009;2400;4;90;002910;1
2009;000682;02;4945-75;23/10/2009;1746;1;90;002911;1
2009;000944;02;4900-SOSAPERLA;23/10/2009;0738;2;90;002915;1
2009;000845;01;4900-MEMBRANA20R;26/10/2009;1342;1;90;002916;1
2009;000745;01;4907-CABLE/2X1;14/10/2009;2400;1,5;90;002917;1
2009;000745;01;4907-CONECTOR-2;14/10/2009;2400;2;90;002918;1
2009;000745;01;4907-T/10;14/10/2009;2400;6;90;002919;1
2009;000745;01;4907-FU/10;14/10/2009;2400;1;90;002920;1
2009;000752;01;4907-FUNDA;02/10/2009;1531;10;90;002921;1
2009;000752;01;4907-T/10;02/10/2009;1531;20;90;002922;1
2009;000752;01;4907-CABLE/2.5;02/10/2009;1531;4;90;002923;1
2009;000752;01;4907-CABLE/2X1;02/10/2009;1532;0,5;90;002924;1
2009;000752;01;4907-FICHA;02/10/2009;1533;4;90;002925;1
2009;000801;01;4907-PORTAFU;14/10/2009;2400;1;90;002926;1
2009;000801;01;4907-CABLE/2X1;14/10/2009;2400;2;90;002927;1
2009;000801;01;4907-CONECTOR-2;14/10/2009;2400;1;90;002928;1
2009;000801;01;4907-T/10;14/10/2009;2400;6;90;002929;1
2009;000835;01;RP037M30;23/10/2009;1616;5;90;002930;1
2009;000682;02;4795-AX44;26/10/2009;1627;2;90;002931;1
2009;000809;01;4908-549-260-80;23/10/2009;1639;2;90;002932;1
2009;000809;01;4908-549-216-25;23/10/2009;1642;1;90;002933;1
2009;000809;01;1000RLD50;23/10/2009;1643;35;90;002934;1
2009;000682;02;1871-10;26/10/2009;1849;2;90;002935;1
2009;000682;02;597-10-10;26/10/2009;1849;2;90;002936;1
2009;000682;02;1871-10;26/10/2009;1849;4;90;002937;1
2009;000682;02;9M1974;26/10/2009;1849;12;90;002938;1
2009;000555;03;4903-42;26/10/2009;1849;2;90;002939;1
2009;000555;03;0S1587;26/10/2009;1850;2;90;002940;1
2009;000682;02;3X19;26/10/2009;1853;1;90;002941;1
2009;000682;02;5P1294;26/10/2009;1853;6;90;002942;1
2009;000682;02;4908-549-250-70;26/10/2009;1853;2;90;002943;1
2009;000682;02;1063-25X35;26/10/2009;1854;0,3;90;002944;1
2009;000682;02;1063-19X27.4;26/10/2009;1854;0,3;90;002945;1
2009;000682;02;4908-549-226-40;26/10/2009;1854;2;90;002946;1
2009;000682;02;4908-549-216-25;26/10/2009;1855;2;90;002947;1
2009;000682;02;0S1571;26/10/2009;1855;4;90;002948;1
2009;000682;02;3B4506;26/10/2009;1856;7;90;002949;1
2009;000682;02;530-08-12;26/10/2009;1856;1;90;002950;1
2009;000555;03;4900-2411;26/10/2009;1856;1;90;002951;1
2009;000359;03;RP701A96;26/10/2009;1856;5;90;002952;1
2009;000555;03;4738-RS3504;26/10/2009;1857;1;90;002953;1
2009;000555;03;9S8752;26/10/2009;1858;4;90;002954;1
2009;000555;03;5M2894;26/10/2009;1902;4;90;002955;1
2009;000682;02;2.62X9.19;26/10/2009;1903;3;90;002956;1
2009;000682;02;4202-10-150X30;26/10/2009;1903;6;90;002957;1
2009;000682;02;3B4506;26/10/2009;1904;6;90;002958;1
2009;000848;01;E600-211-1340;27/10/2009;0850;3;90;002959;1
2009;000848;01;600-319-4540;27/10/2009;0851;2;90;002960;1
2009;000848;01;600-319-3550;27/10/2009;0851;1;90;002961;1
2009;000848;01;569-16-81160;27/10/2009;0851;2;90;002962;1
2009;000848;01;07000-02125E;27/10/2009;0852;2;90;002963;1
2009;000848;01;600-411-1171;27/10/2009;0852;1;90;002964;1
2009;000848;01;569-43-83920;27/10/2009;0852;1;90;002965;1
2009;000848;01;07000-12065;27/10/2009;0853;1;90;002966;1
2009;000848;01;600-185-6110;27/10/2009;0853;2;90;002967;1
2009;000848;01;07063-51210;27/10/2009;0854;1;90;002968;1
2009;000849;01;E600-211-1340;27/10/2009;0854;3;90;002970;1
2009;000682;02;4905-M86610;27/10/2009;0855;2;90;002971;1
2009;000001;01;1074601;27/10/2009;0902;1;90;002973;1
2009;000001;04;4900-07108402;27/10/2009;0904;1;90;002974;1
2009;000821;01;4903-82004;26/10/2009;0954;2;90;002977;1
2009;000821;01;4943-186814A1;26/10/2009;0957;1;90;002978;1
2009;000821;01;4903-82417;26/10/2009;0959;2;90;002979;1
2009;000821;01;4903-82115;26/10/2009;1001;1;90;002980;1
2009;000821;01;4903-82302;26/10/2009;1003;1;90;002981;1
2009;000843;01;4929-3021420;27/10/2009;1043;1;90;002982;1
2009;000851;01;3.53X31.34;23/10/2009;1045;1;90;002983;1
2009;000849;01;600-319-4540;27/10/2009;1127;2;90;002985;1
2009;000849;01;600-319-3550;27/10/2009;1127;1;90;002986;1
2009;000849;01;569-16-81160;27/10/2009;1128;2;90;002987;1
2009;000849;01;07000-02125E;27/10/2009;1128;2;90;002988;1
2009;000846;01;1R0716;27/10/2009;1128;1;90;002989;1
2009;000846;01;1R0762;27/10/2009;1129;1;90;002990;1
2009;000846;01;4738-RS3510;27/10/2009;1129;1;90;002991;1
2009;000846;01;1R0770;27/10/2009;1130;1;90;002993;1
2009;000846;01;1261818;27/10/2009;1130;1;90;002994;1
2009;000846;01;1R0719;27/10/2009;1130;1;90;002995;1
2009;000846;01;4738-PA3781;27/10/2009;1131;2;90;002996;1
2009;000846;01;RP037M30;27/10/2009;1131;45;90;002997;1
2009;000846;01;RP027F30;27/10/2009;1132;180;90;002999;1
2009;000846;01;4903-30005;27/10/2009;1133;1;90;003000;1
2009;000944;02;6162-23-8050;27/10/2009;1342;1;90;003001;1
2009;000682;02;4795-AX42;26/10/2009;1808;1;90;003002;1
2009;000555;03;RP027F30;27/10/2009;1834;55;90;003003;1
2009;000555;03;1R0746;27/10/2009;1834;1;90;003004;1
2008;000621;01;7N0718;27/10/2009;1834;1;90;003005;1
2008;000621;01;4903-030145;27/10/2009;1834;1;90;003006;1
2009;000944;02;GASOLINA;27/10/2009;1835;3;90;003007;1
2009;000682;02;4928-11033457;27/10/2009;1856;2;90;003008;1
2009;000853;01;4738-PT8366;28/10/2009;0838;3;90;003009;1
2009;000853;01;4738-BT287-10;28/10/2009;0840;2;90;003010;1
2009;000853;01;4738-BT8418;28/10/2009;0924;1;90;003011;1
2009;000850;01;4900-2411;27/10/2009;0927;2;90;003012;1
2009;000850;01;1852-3845;27/10/2009;0956;1;90;003014;1
2009;000832;01;4907-CONECTOR-2;21/10/2009;2400;3;90;003015;1
2009;000832;01;4907-CONECTOR/3;21/10/2009;2400;2;90;003016;1
2009;000832;01;4907-T/10;21/10/2009;2400;15;90;003017;1
2009;000832;01;4907-CABLE/3X1;21/10/2009;2400;2;90;003018;1
2009;000846;01;RP027F30;27/10/2009;1153;75;90;003019;1
2009;000846;01;2930.1550.00;27/10/2009;1155;1;90;003020;1
2009;000857;01;4900-666;28/10/2009;1400;1;90;003022;1
2009;000857;01;4900-888;28/10/2009;1401;1;90;003023;1
2009;000735;01;4907-T/10;16/10/2009;2400;5;90;003024;1
2009;000735;01;4907-CONECTOR-2;16/10/2009;2400;2;90;003025;1
2009;000735;01;4907-CAA;20/10/2009;2400;1;90;003026;1
2009;000735;01;4907-ACEITE;20/10/2009;2400;1;90;003027;1
2009;000735;01;4907-OBUS;20/10/2009;1839;1;90;003028;1
2009;000807;01;4738-BF7677D;16/10/2009;0952;1;90;003029;1
2009;000807;01;4738-RS3884;16/10/2009;0953;1;90;003030;1
2009;000807;01;4738-RS3885;16/10/2009;0954;1;90;003031;1
2009;000737;01;598.351;28/10/2009;1002;1;90;003032;1
2009;000852;01;4903-511111;28/10/2009;1007;1;90;003034;1
2009;000682;02;597-08-08;29/10/2009;1859;2;90;003036;1
2009;000682;02;597-26-26;29/10/2009;1902;1;90;003037;1
2009;000682;02;4202-8-125X20;29/10/2009;1902;3;90;003038;1
2009;000682;02;9M1974;29/10/2009;1903;3;90;003039;1
2009;000682;02;4908-549-216-25;29/10/2009;1904;2;90;003040;1
2009;000682;02;4908-549-250-70;29/10/2009;1905;2;90;003041;1
2009;000854;02;4901-CNX/8;29/10/2009;1907;2;90;003046;1
2009;000854;02;4901-T;29/10/2009;1907;32;90;003047;1
2009;000682;02;597-18-18;29/10/2009;1908;3;90;003048;1
2009;000682;02;597-14-14;29/10/2009;1908;3;90;003049;1
2009;000853;01;3.53X23.39;29/10/2009;1910;1;90;003050;1
2009;000853;01;3X23;29/10/2009;1910;1;90;003051;1
2009;000853;01;1.78X10.82;29/10/2009;1910;1;90;003052;1
2009;000853;01;3X21;29/10/2009;1911;1;90;003053;1
2009;000853;01;2.62X25.07;29/10/2009;1911;1;90;003054;1
2009;000853;01;3X30;29/10/2009;1911;1;90;003055;1
2009;000853;01;2.62X15.54;29/10/2009;1912;1;90;003056;1
2009;000682;02;1860-8-12;29/10/2009;1912;2;90;003057;1
2009;000682;02;1860-14-20;29/10/2009;1912;4;90;003058;1
2009;000682;02;1852-3846;29/10/2009;1912;1;90;003059;1
2009;000682;02;1852-3847;29/10/2009;1913;1;90;003060;1
2009;000682;02;597-14-14;29/10/2009;1913;2;90;003061;1
2009;000682;02;1063-25X35;29/10/2009;1913;0,2;90;003062;1
2009;000359;01;RP701A96;29/10/2009;1914;2;90;003063;1
2009;000682;02;3X63;29/10/2009;1914;2;90;003064;1
2009;000682;02;2.62X101.27;29/10/2009;1914;4;90;003065;1
2009;000682;02;4900-2411;29/10/2009;1915;1;90;003066;1
2008;000621;01;6N5926;29/10/2009;1915;1;90;003067;1
2009;000858;01;RP037M30;29/10/2009;0949;10;90;003068;1
2009;000858;01;3.53X31.34;29/10/2009;0951;2;90;003069;1
2009;000858;01;3.53X20.22;29/10/2009;0952;1;90;003070;1
2009;000555;03;5S6051;30/10/2009;1831;2;90;003072;1
2009;000555;03;7N0200;30/10/2009;1831;1;90;003073;1
2009;000555;03;2P6132;30/10/2009;1831;1;90;003074;1
2009;000555;03;2P0220;30/10/2009;1831;1;90;003075;1
2009;000555;03;5M4741;30/10/2009;1831;2;90;003076;1
2009;000555;03;1063-19X27.4;30/10/2009;1832;0,15;90;003077;1
2009;000555;03;1000RLD50;30/10/2009;1832;15;90;003078;1
2009;000555;03;5D0470;03/11/2009;0816;1;90;003079;1
2009;000843;01;4929-3654718;30/10/2009;1157;1;90;003080;1
2009;000843;01;4900-2411;30/10/2009;1158;1;90;003081;1
2009;000843;01;4929-COMPROBACIO;03/11/2009;1158;1;90;003082;1
2009;000555;03;RP343G30;03/11/2009;1648;20;90;003083;1
2009;000555;03;682-06-08;03/11/2009;1851;1;90;003084;1
2009;000555;03;638-06-08;03/11/2009;1852;1;90;003085;1
2009;000555;03;TMG-06-06;03/11/2009;1852;1;90;003086;1
2009;000868;01;1852-3848;04/11/2009;0750;1;90;003095;1
2009;000825;01;7C9222;04/11/2009;0751;1;90;003096;1
2009;000825;01;4900-2411;04/11/2009;0751;1;90;003097;1
2009;000868;01;3.53X21.82;03/11/2009;0801;2;90;003098;1
2009;000852;01;4900-M;03/11/2009;0821;1;90;003100;1
2009;000852;01;4903-82115;03/11/2009;0821;1;90;003101;1
2009;000852;01;4903-82417;03/11/2009;0823;2;90;003102;1
2009;000852;01;4903-82302;03/11/2009;0825;1;90;003103;1
2009;000682;02;1063-25X35;03/11/2009;1009;2,5;90;003104;1
2009;000682;02;4908-549-220-32;03/11/2009;1010;2;90;003105;1
2009;000682;02;4908-549-226-40;03/11/2009;1011;4;90;003106;1
2009;000682;02;4202-12-175X30;03/11/2009;1011;2;90;003107;1
2009;000682;02;4201-12-175;03/11/2009;1011;2;90;003108;1
2009;000682;02;4202-10-150X30;03/11/2009;1012;2;90;003109;1
2009;000682;02;4201-10-150;03/11/2009;1012;2;90;003110;1
2009;000682;02;4202-10-150X40;03/11/2009;1012;2;90;003111;1
2009;000854;01;714-07-28712;04/11/2009;1221;1;90;003112;1
2009;000682;02;1901-11X17X4;27/10/2009;1505;1;90;003113;1
2009;000852;01;4903-VLD5542-40;03/11/2009;1510;1;90;003114;1
2009;000852;01;4903-965;03/11/2009;1511;1;90;003115;1
2009;000944;02;4751-9432611466;04/11/2009;1522;6;90;003116;1
2009;000865;01;6735-51-5143;04/11/2009;1521;1;90;003117;1
2009;000865;01;6732-71-6112;04/11/2009;1524;1;90;003118;1
2009;000865;01;4738-1537100;04/11/2009;1524;1;90;003119;1
2009;000865;01;4738-1538000;04/11/2009;1527;1;90;003120;1
2009;000865;01;418-18-34160;04/11/2009;1528;1;90;003121;1
2009;000865;01;4738-IA4664;04/11/2009;1528;2;90;003122;1
2009;000865;01;4738-IA4619;04/11/2009;1529;1;90;003123;1
2009;000682;02;4920-16;29/10/2009;1530;1;90;003124;1
2009;000865;01;RP037M30;04/11/2009;1530;20;90;003125;1
2009;000865;01;4928-9842020;04/11/2009;1530;8;90;003126;1
2009;000865;01;RP027F30;04/11/2009;1531;20;90;003127;1
2009;000865;01;RP343G30;04/11/2009;1532;5;90;003128;1
2009;000825;02;5.33X100.97;21/10/2009;1613;1;90;003130;1
2009;000825;02;5.33X100.97;21/10/2009;1616;1;90;003131;1
2009;000825;01;4738-B99;30/10/2009;1618;1;90;003132;1
2009;000682;02;3.53X21.82;04/11/2009;1633;2;90;003133;1
2009;000844;01;RP343G30;05/11/2009;1655;40;90;003134;1
2009;000682;02;4908-104-112;04/11/2009;1658;1;90;003136;1
2009;000844;01;3X59;04/11/2009;1659;1;90;003137;1
2009;000844;01;3X108;04/11/2009;1659;1;90;003138;1
2009;000844;01;3X126;04/11/2009;1700;1;90;003139;1
2009;000844;01;2.62X13.94;04/11/2009;1702;1;90;003141;1
2009;000844;01;2.62X9.92;04/11/2009;1702;1;90;003142;1
2009;000875;01;3.53X31.34;05/11/2009;1711;1;90;003143;1
2009;000854;02;07000-12014;04/11/2009;1715;2;90;003144;1
2009;000854;02;714-07-16921;04/11/2009;1716;1;90;003145;1
2009;000854;02;714-07-15911;04/11/2009;1717;1;90;003146;1
2009;000854;02;714-07-15930;04/11/2009;1717;1;90;003147;1
2009;000854;02;714-07-15940;04/11/2009;1717;1;90;003148;1
2009;000854;02;714-07-16950;04/11/2009;1718;1;90;003149;1
2009;000854;02;714-07-16960;04/11/2009;1718;1;90;003150;1
2009;000854;02;07000-73035;04/11/2009;1718;1;90;003151;1
2009;000181;02;4912-998MO;05/11/2009;1719;2;90;003152;1
2009;000181;02;4912-999;05/11/2009;1720;1;90;003153;1
2009;000864;01;4928-9020575653;05/11/2009;1739;1;90;003154;1
2009;000944;02;6162-23-4711;04/11/2009;1743;1;90;003155;1
2009;000944;02;6162-15-6430;05/11/2009;1743;1;90;003156;1
2009;000944;02;07000-G5065;05/11/2009;1744;12;90;003157;1
2009;000944;02;07000-72016;05/11/2009;1744;7;90;003158;1
2009;000875;01;4738-BF7587;06/11/2009;0810;1;90;003159;1
2009;000852;01;RP343G30;05/11/2009;1339;25;90;003160;1
2009;000852;02;4928-11998809;04/11/2009;1340;1;90;003161;1
2009;000682;02;4915-502-131;05/11/2009;1350;10;90;003162;1
2009;000879;01;4903-82002;06/11/2009;0951;3;90;003163;1
2009;000879;01;4738-RS3510;06/11/2009;0953;1;90;003164;1
2009;000879;01;RP037M30;06/11/2009;0955;10;90;003165;1
2009;000864;01;1000RLD50;06/11/2009;1120;30;90;003166;1
2009;000864;01;3.53X21.82;06/11/2009;1121;3;90;003167;1
2009;000732;01;6162-33-2080;01/11/2009;0943;6;90;003168;1
2009;000944;02;6162-63-2132;01/11/2009;0944;1;90;003169;1
2009;000870;01;4972-0502106015;06/11/2009;0944;2;90;003170;1
2009;000870;01;4972-1976999322;06/11/2009;0945;3;90;003171;1
2009;000870;01;4972-1976999322;04/11/2009;0946;2;90;003172;1
2009;000885;01;3.53X50.39;09/11/2009;1010;2;90;003173;1
2009;000944;02;6162-63-1623;07/11/2009;1143;1;90;003174;1
2009;000944;02;6162-33-6121;07/11/2009;1143;1;90;003175;1
2009;000944;02;6162-33-6140;07/11/2009;1143;2;90;003176;1
2009;000944;02;6162-63-1016;07/11/2009;1144;1;90;003177;1
2009;000869;01;4921-77;07/11/2009;1144;1;90;003178;1
2009;000860;01;4928-9020734268;10/11/2009;1145;1;90;003179;1
2009;000876;02;418-20-34620;09/11/2009;1149;1;90;003181;1
2009;000871;01;42N-60-11712;10/11/2009;1225;1;90;003182;1
2009;000871;01;42N-60-11760;10/11/2009;1225;1;90;003183;1
2009;000871;01;37A-09-5N505;10/11/2009;1225;1;90;003184;1
2009;000871;01;04434-51610;10/11/2009;1226;1;90;003185;1
2009;000871;01;01016-50835;10/11/2009;1226;1;90;003186;1
2009;000871;01;01643-10823;10/11/2009;1226;1;90;003187;1
2009;000944;02;4202-12-175X90;10/11/2009;1227;18;90;003188;1
2009;000808;02;708-2L-35750;10/11/2009;1353;2;90;003189;1
2009;000844;01;4907-CAA;05/11/2009;2400;1;90;003190;1
2009;000844;01;4907-ACEITE;05/11/2009;2400;1;90;003191;1
2009;000869;01;4754-01;10/11/2009;1910;1;90;003192;1
2009;000869;01;4754-02;10/11/2009;1910;1;90;003193;1
2009;000865;01;419-60-35152;04/11/2009;1053;1;90;003194;1
2009;000878;01;6E4935;11/11/2009;1551;1;90;003197;1
2009;000880;01;3B8491;11/11/2009;1637;3;90;003203;1
2009;000880;01;7K9206;11/11/2009;1637;2;90;003204;1
2009;000880;01;1226387;11/11/2009;1637;1;90;003206;1
2009;000880;01;1280155;11/11/2009;1638;1;90;003207;1
2009;000880;01;4V8674;11/11/2009;1638;1;90;003208;1
2009;000870;01;4905-GE-40-FO;10/11/2009;1659;5;90;003209;1
2009;000944;02;1901-50X70X12;07/11/2009;1706;1;90;003210;1
2009;000944;02;4945-77;11/11/2009;1727;1;90;003211;1
2009;000876;02;4945-78;11/11/2009;1736;1;90;003213;1
2009;000555;03;1236449;22/10/2009;1802;1;90;003215;1
2009;000555;03;7N9560;22/10/2009;1802;1;90;003216;1
2009;000555;03;4W0485;22/10/2009;1803;1;90;003217;1
2009;000944;02;4945-79;11/11/2009;1809;1;90;003218;1
2009;000944;02;4945-80;11/11/2009;1809;1;90;003219;1
2009;000944;02;4945-81;11/11/2009;1810;1;90;003220;1
2009;000944;02;4900-AGUA;10/11/2009;0735;1;90;003221;1
2009;000944;02;4905-6207;10/11/2009;0735;2;90;003222;1
2009;000944;02;597-10-10;10/11/2009;0736;6;90;003223;1
2009;000944;02;4202-12-175X60;10/11/2009;0736;4;90;003224;1
2009;000876;02;4207-10-150X50;10/11/2009;0736;8;90;003225;1
2009;000944;02;6200-08;10/11/2009;0744;0,5;90;003226;1
2009;000944;02;6200-05;10/11/2009;0840;1;90;003227;1
2009;000944;02;4908-639-12-20;10/11/2009;0841;2;90;003228;1
2009;000944;02;4908-529-7-12;10/11/2009;0841;8;90;003229;1
2009;000944;02;1852-3850;11/11/2009;0842;1;90;003230;1
2009;000944;02;1852-3851;11/11/2009;0842;1;90;003231;1
2009;000944;02;1852-3852;11/11/2009;0843;1;90;003232;1
2009;000944;02;1852-3853;11/11/2009;0843;1;90;003233;1
2009;000944;02;4900-2411;10/11/2009;0843;1;90;003235;1
2009;000001;01;419-60-35152;11/11/2009;0850;1;90;003241;1
2009;000001;01;639-08-08;12/11/2009;0850;1;90;003242;1
2009;000001;01;728-08-12;11/11/2009;0850;2;90;003243;1
2009;000001;01;638-08-12;11/11/2009;0851;1;90;003244;1
2009;000001;01;2230-12;11/11/2009;0851;1,8;90;003245;1
2009;000001;01;3300-12;11/11/2009;0852;4;90;003246;1
2009;000001;01;22511-12-12;11/11/2009;0852;2;90;003247;1
2009;000001;01;20511-12-12;11/11/2009;0852;1;90;003248;1
2009;000001;01;10510-12-12;11/11/2009;0853;1;90;003249;1
2009;000001;01;2230-08;11/11/2009;0853;1,5;90;003250;1
2009;000001;01;3300-08;11/11/2009;0853;2;90;003251;1
2009;000001;01;20511-08-08;11/11/2009;0853;2;90;003252;1
2009;000878;01;1U1655;12/11/2009;0949;1;90;003253;1
2009;000878;01;8J0499;12/11/2009;0949;1;90;003254;1
2009;000857;02;4903-811;12/11/2009;0950;1;90;003255;1
2009;000857;02;4903-812;12/11/2009;0950;1;90;003256;1
2009;000857;02;4903-813;12/11/2009;0950;1;90;003257;1
2009;000811;01;1106465;12/11/2009;1030;1;90;003258;1
2009;000811;01;8N3844;12/11/2009;1031;1;90;003259;1
2009;000881;01;9V8736;12/11/2009;1031;1;90;003260;1
2009;000882;01;E600-211-1340;12/11/2009;1039;3;90;003261;1
2009;000882;01;600-319-3550;12/11/2009;1040;1;90;003262;1
2009;000882;01;600-319-3440;12/11/2009;1040;2;90;003263;1
2009;000882;01;569-16-81160;12/11/2009;1044;2;90;003264;1
2009;000882;01;07000-02125E;12/11/2009;1044;2;90;003265;1
2009;000882;01;600-411-1171;12/11/2009;1045;1;90;003266;1
2009;000882;01;07063-51210;12/11/2009;1046;2;90;003267;1
2009;000882;01;07000-12065;12/11/2009;1046;1;90;003268;1
2009;000882;01;07000-F2140;12/11/2009;1047;2;90;003269;1
2009;000882;01;569-43-83920;12/11/2009;1048;1;90;003270;1
2009;000882;01;600-185-6100;12/11/2009;1048;2;90;003271;1
2009;000882;01;426-07-32441;12/11/2009;1049;2;90;003272;1
2009;000944;02;600-815-1770;11/11/2009;1051;1;90;003273;1
2009;000828;02;4943-87439453;12/11/2009;1051;1;90;003274;1
2009;000944;02;6162-13-6280;11/11/2009;1051;2;90;003275;1
2009;000828;02;4943-330887A1;12/11/2009;1052;1;90;003276;1
2009;000828;02;49003-9XW862059;12/11/2009;1052;1;90;003277;1
2009;000944;01;5.70X259.30;12/11/2009;1855;1;90;003278;1
2009;000944;01;5.70X221.50;12/11/2009;1856;2;90;003279;1
2009;000944;01;3X130;12/11/2009;1856;1;90;003280;1
2009;000811;01;1236449;12/11/2009;0757;1;90;003281;1
2009;000811;01;4903-30005;12/11/2009;0758;1;90;003282;1
2009;000884;02;1901-11X17X4;09/11/2009;0827;1;90;003285;1
2009;000870;01;4945-82;14/11/2009;0942;5;90;003289;1
2009;000880;01;2X23;10/11/2009;0945;2;90;003290;1
2009;000880;01;2X18;10/11/2009;0955;2;90;003291;1
2009;000880;01;RP343G30;10/11/2009;0956;20;90;003292;1
2009;000880;01;5M2894;10/11/2009;0956;2;90;003293;1
2009;000880;01;4202-10-150X30;10/11/2009;0957;2;90;003294;1
2009;000880;01;1852-3854;10/11/2009;0957;1;90;003295;1
2009;000880;01;4903-82010;13/11/2009;0958;1;90;003296;1
2009;000880;01;4903-218735D;13/11/2009;0958;1;90;003297;1
2009;000878;01;3.53X126.59;13/11/2009;1004;1;90;003298;1
2009;000808;02;708-2L-35750;10/11/2009;1217;2;90;003299;1
2009;000808;02;708-2L-35690;10/11/2009;1251;6;90;003300;1
2009;000808;02;708-2L-35680;10/11/2009;1251;2;90;003301;1
2009;000808;02;708-2L-35670;13/11/2009;1252;2;90;003302;1
2009;000808;02;708-2L-35430;10/11/2009;1504;2;90;003303;1
2009;000808;02;708-2L-35210;10/11/2009;1504;4;90;003304;1
