CODALM;CODPDT;LOCALIZ;SISVAL;PVP1;PVP2;PVP3;PVP4;PVP5;PRESTA;PREULT;PREMED;CANEXI;CODPRV;STOCKMIN;STOCKMAX
02;RMSA6D125E-2A;;M;36000;0;0;0;0;0;0;15400;0;5;0;0
01;37A-04-11510;;M;144,77;0;0;0;0;0;0;114,37;0;5;0;0
01;4929-3882793;;M;35,88;0;0;0;0;0;0;21,53;0;272;0;0
01;4754-6674315;;M;278,84;0;0;0;0;0;0;172,16;0;248;0;0
01;1900-7802;;M;195,25;0;0;0;0;0;0;136;0;213;0;0
02;6156-11-4440;;M;274,48;0;0;0;0;0;0;216,84;0;5;0;0
01;4929-3408503;;M;78,73;0;0;0;0;0;0;0;0;272;0;0
02;4929-3408503;;M;78,73;0;0;0;0;0;0;0;0;5;0;0
02;CA0045177;0100103;M;97,86;0;0;0;0;0;0;58,715;2;5;0;0
02;4929-4089919CORE;;M;80;0;0;0;0;0;80;0;0;272;0;0
02;4919-RT45083574K;;M;1500;0;0;0;0;0;0;1065,6;0;353;0;0
01;427.633;;M;8,3;0;0;0;0;0;0;4,15;0;22;0;0
01;475.277;;M;25,28;0;0;0;0;0;0;12,64;0;22;0;0
01;4921-121;;M;257;0;0;0;0;0;0;154,28;0;247;0;0
02;3105478;;M;65,25;0;0;0;0;0;0;16,2;0;353;0;0
01;2282533;070305;M;175,25;0;0;0;0;0;0;96;1;353;0;0
01;714-23-11730;;M;269,1;0;0;0;0;0;0;0;0;5;0;0
01;6156-81-9110;07010410;M;222,67;0;0;0;0;0;0;144,735;2;5;0;0
01;6156-81-9150;;M;22,47;0;0;0;0;0;0;17,75;0;5;0;0
01;421-06-36172;;M;191,76;0;0;0;0;0;-151,4904;0;2;5;0;0
01;421-93-31214;;M;34,39;0;0;0;0;0;0;27,17;0;5;0;0
01;4903-0001230023;;M;409,5;0;0;0;0;0;0;310;0;221;0;0
01;4903-10-1356;;M;195,85;0;0;0;0;0;0;110;0;221;0;0
02;6505-52-5570;;M;4750;0;0;0;0;0;0;0;0;5;0;0
02;6505-52-5440;;M;4750;0;0;0;0;0;0;3800;0;5;0;0
01;6505-52-5440;;M;4750;0;0;0;0;0;0;0;0;5;0;0
01;4919-4210731221G;;M;0;0;0;0;0;0;0;0,01;0;226;0;0
02;4929-3916302;;M;41,57;0;0;0;0;0;0;24,94;0;272;0;0
01;4929-AF25957;;M;47,16;0;0;0;0;0;0;0;0;272;0;0
02;4929-AF25957;;M;47,16;0;0;0;0;0;0;0;0;272;0;0
02;4929-AF25618;;M;30,15;0;0;0;0;0;0;0;0;272;0;0
01;4929-AF25618;;M;30,15;0;0;0;0;0;0;0;0;272;0;0
01;4928-11700176/V;;M;297,5;0;0;0;0;0;0;0;0;316;0;0
02;4928-11700176/V;;M;297,5;0;0;0;0;0;0;203,15;0;316;0;0
02;4929-397548700;;M;26,57;0;0;0;0;0;0;0;0;272;0;0
02;4929-3027924;;M;1,27;0;0;0;0;0;0;0;0;272;0;0
02;4929-3892095;;M;1,9;0;0;0;0;0;0;0;0;272;0;0
02;42N-07-11170;;M;851,95;0;0;0;0;0;0;673,04;0;5;0;0
01;10R4331;;M;2651,55;2465,43;0;0;0;0;0;0;0;3;0;0
01;07260-37416;;M;66,79;0;0;0;0;0;0;0;0;5;0;0
02;07260-37416;;M;66,79;0;0;0;0;0;52,7641;0;0;5;0;0
01;2688983;;M;75;0;0;0;0;0;0;0,01;0;3;0;0
01;2466582;;M;75;0;0;0;0;0;0;0,01;0;3;0;0
01;4945-222;;M;65,5;0;0;0;0;0;48;48;0;166;0;0
01;1852-4195;;M;128,9;0;0;0;0;0;0;64,45;0;99998;0;0
02;20E-60-K4741;;M;206,29;0;0;0;0;0;0;138,84667;0;5;0;0
02;6212-15-5831;;M;38,3;0;0;0;0;0;0;0;0;5;0;0
02;4929-4089647CORE;;M;10;0;0;0;0;0;0;0;0;272;0;0
01;1852-4156;;M;25,77;0;0;0;0;0;13,914;13,91;0;213;0;0
01;4900-11498600;;M;34,13;0;0;0;0;0;21,84;21,84;0;00000;0;0
01;4928-4880972/V;;M;13,45;0;0;0;0;0;0;0;-8;316;0;0
01;1852-4196;;M;51,34;0;0;0;0;0;25,67;0;0;00001;0;0
01;4903-2339402183;;M;85,75;0;0;0;0;0;0;55,03;0;221;0;0
01;4738-WK9406;;M;35,48;0;0;0;0;0;0;0;0;221;0;0
01;4945-223;;M;22,95;0;0;0;0;0;0;17,5;0;166;0;0
01;3.53X228.19-V;;M;30,44;0;0;0;0;0;0;0;0;22;0;0
01;840.081;;M;54;0;0;0;0;0;0;27;1;22;0;0
01;4795-ZX40;;M;11,24;0;0;0;0;0;3,12;3,12;1;22;0;0
01;17A-43-14190;;M;115,61;0;0;0;0;0;0;0;0;5;0;0
01;04250-81474;;M;43,64;0;0;0;0;0;0;0;0;5;0;0
01;01508-41408;;M;1,49;0;0;0;0;0;0;0;0;5;0;0
01;17A-43-24160;;M;24,39;0;0;0;0;0;0;0;0;5;0;0
01;17A-43-14150;;M;115,61;0;0;0;0;0;0;0;0;5;0;0
01;14X-43-12410;;M;68,69;0;0;0;0;0;0;0;0;5;0;0
01;01582-01411;;M;1,35;0;0;0;0;0;0;0;0;5;0;0
01;17A-54-17151;;M;253,8;0;0;0;0;0;0;0;0;5;0;0
01;17A-54-17181;;M;253,8;0;0;0;0;0;0;0;0;5;0;0
01;01010-62085;;M;3,04;0;0;0;0;0;0;2;0;5;0;0
01;17A-54-21911;;M;664,42;0;0;0;0;0;0;0;0;5;0;0
01;17A-54-17131;;M;750,26;0;0;0;0;0;0;0;0;5;0;0
01;17A-54-17141;;M;423,45;0;0;0;0;0;0;0;0;5;0;0
01;17A-54-17171;;M;423,45;0;0;0;0;0;0;0;0;5;0;0
01;21T-54-16150;;M;5,59;0;0;0;0;0;0;0;0;5;0;0
01;17A-60-14381;;M;862,43;0;0;0;0;0;0;0;0;5;0;0
01;07000-12070;;M;1,46;0;0;0;0;0;0;0;0;5;0;0
01;07332-02400;;M;264,56;0;0;0;0;0;0;0;0;5;0;0
01;07332-52400;;M;95,22;0;0;0;0;0;0;0;0;5;0;0
01;4928-11701541;;M;1498,34;0;0;0;0;0;0;0;0;316;0;0
01;1852-4197;;M;39,1;0;0;0;0;0;0;19,55;0;99998;0;0
02;ND446600-0992;;M;888,97;985,64;0;0;0;0;689,948;689,95;0;5;0;0
01;4929-3408326;;M;961,2;0;0;0;0;0;0;0;0;339;0;0
02;4929-3408326;;M;961,2;0;0;0;0;0;0;735,44;0;339;0;0
01;1855294;;M;344,25;0;0;0;0;0;0;0;0;221;0;0
01;4928-11020635;;M;580;0;0;0;0;0;0;0;0;316;0;0
01;208-53-11860;;M;49,5;0;0;0;0;0;0;0;0;5;0;0
01;20Y-53-11973;;M;8,76;0;0;0;0;0;0;0;0;5;0;0
01;20Y-53-12892;;M;3,49;0;0;0;0;0;0;0;0;5;0;0
01;20Y-53-11601;;M;235,7;0;0;0;0;0;0;0;0;5;0;0
01;1852-4198;;M;97,1;0;0;0;0;0;0;48,55;0;99998;0;0
01;1852-4199;;M;109,3;0;0;0;0;0;0;54,65;0;99998;0;0
01;1852-4200;;M;21,3;0;0;0;0;0;0;10,65;0;99998;0;0
01;1105065;;M;107,24;0;0;0;0;0;0;65,79;0;339;0;0
01;1105068;;M;268,06;0;0;0;0;0;0;194,45;0;339;0;0
02;312649130;010202;M;45,84;0;0;0;0;0;0;36,215;1;5;0;0
02;816214655;;M;46,26;0;0;0;0;0;0;36,545;0;5;0;0
02;805820037;03020301;M;1,85;0;0;0;0;0;1,4615;0;0;5;0;0
01;4929-4024938;;M;913,46;0;0;0;0;0;0;0;0;272;0;0
01;4929-3803977;;M;172,8;0;0;0;0;0;0;0;0;272;0;0
01;4929-4024939;;M;1008,7;0;0;0;0;0;0;0;0;272;0;0
01;4929-3080708;;M;40,35;0;0;0;0;0;0;0;0;272;0;0
01;4929-3070393;;M;29,48;0;0;0;0;0;0;0;0;272;0;0
01;4742-592;;M;128;0;0;0;0;0;0;0;0;179;0;0
01;4742-591;;M;288;0;0;0;0;0;0;0;0;179;0;0
01;4929-3932063;;M;29,54;0;0;0;0;0;0;0;0;272;0;0
01;4738-PF17012;040201;M;42,44;0;0;0;0;0;16,975;16,975;1;214;0;0
01;1852-4201;;M;65,1;0;0;0;0;0;0;32,55;0;99998;0;0
01;6162-13-3620;;M;57,86;0;0;0;0;0;0;0;0;5;0;0
02;6162-13-3620;;M;57,86;0;0;0;0;0;0;45,71;0;5;0;0
01;4742-593;;M;200;0;0;0;0;0;0;0;0;179;0;0
01;4738-PA2835;;M;0;0;0;0;0;0;12,37;12,37;0;214;0;0
02;EA4895360;;M;6,91;0;0;0;0;0;5,4589;5,46;1;5;0;0
01;1852-4202;;M;16,3;0;0;0;0;0;0;0;-1;99998;0;0
01;1852-4203;;M;34,2;0;0;0;0;0;0;0;-1;99998;0;0
01;42N-54-18840;;M;3,5;0;0;0;0;0;2,765;2,77;1;5;0;0
01;4928-829666;;M;43,95;0;0;0;0;0;0;37,79;0;310;0;0
01;4933-33120297;;M;39,76;0;0;0;0;0;35,784;35,785;0;00000;0;0
01;4933-24601107;;M;31,31;0;0;0;0;0;28,179;28,18;0;00000;0;0
01;4933-02634212;;M;176,81;0;0;0;0;0;176,81;176,81;0;00000;0;0
01;4933-02634063;;M;39,78;0;0;0;0;0;39,78;39,78;0;00000;0;0
01;1852-4204;;M;19,75;0;0;0;0;0;4,525;4,525;0;99998;0;0
01;232-32-11350;;M;4,49;0;0;0;0;0;0;0;0;5;0;0
01;426-Z82-1240;;M;146,76;0;0;0;0;0;0;0;0;5;0;0
01;4735-P78X;;M;10,75;0;0;0;0;0;8,06;8,06;0;60;0;0
01;424-35-15480;;M;24,12;0;0;0;0;0;0;0;0;5;0;0
01;424-35-15440;;M;16,73;0;0;0;0;0;0;0;0;5;0;0
02;4900-57842;;M;44;0;0;0;0;0;0;24,75;0;103;0;0
02;4929-3800883;;M;384,34;0;0;0;0;0;230,604;230,6;0;272;0;0
02;205-06-73351;;M;296,24;0;0;0;0;0;0;234,03;0;5;0;0
01;1209589;;M;1606,49;0;0;0;0;0;1008;1008;0;381;0;0
01;2547245;;M;807,72;0;0;0;0;0;607,14;607,14;0;381;0;0
01;1T0020;;M;117,52;0;0;0;0;0;0;47,03;0;353;0;0
01;1T0292;;M;96,78;0;0;0;0;0;0;0;0;353;0;0
02;4928-4940488;;M;174,3;0;0;0;0;0;0;110;0;00000;0;0
01;6V2197;;M;145,77;0;0;0;0;0;0;0;0;381;0;0
01;6V3093;;M;16,73;0;0;0;0;0;0;0;0;381;0;0
01;1901-80X110X10;;M;19,18;0;0;0;0;0;0;0;0;22;0;0
01;4795-BX61;;M;27,98;0;0;0;0;0;0;13,05667;0;252;0;0
01;7X1695;;M;86,33;0;0;0;0;0;0;0;0;381;0;0
01;7X1171;;M;28,96;0;0;0;0;0;0;0;0;381;0;0
03;6V2197;;M;149,77;0;0;0;0;0;104,121;104,12;1;381;0;0
03;6V3093;;M;11,95;0;0;0;0;0;11,95;11,95;1;381;0;0
03;7X1695;;M;61,66;0;0;0;0;0;61,66;61,66;1;381;0;0
03;7X1171;;M;20,68;0;0;0;0;0;20,68;20,68;1;381;0;0
02;6212-31-6140;;M;75,55;0;0;0;0;0;0;59,68;0;5;0;0
02;42N-54-18840;;M;3,5;0;0;0;0;0;0;0;0;5;0;0
01;421-60-H5230;;M;46,89;0;0;0;0;0;20,769;25,68;2;5;0;0
01;424-01-H0P02;080304;M;42,7;0;0;0;0;0;17,934;24,082;4;5;0;0
01;424-01-H0P03;080304;M;66,28;0;0;0;0;0;0;38,33937;-1;5;0;0
01;0002.000230;;M;1,27;0;0;0;0;0;1,016;1,02;0;00000;0;0
02;4929-4984223;;M;78,73;0;0;0;0;0;0;47,24;0;272;0;0
01;8N4633;;M;32,59;0;0;0;0;0;0;3,27;0;353;0;0
01;ND116140-0050;;M;521,57;0;0;0;0;0;0;0;0;5;0;0
01;423-925-4271;;M;226,06;0;0;0;0;0;0;0;0;5;0;0
01;419-925-HP01;;M;54,53;0;0;0;0;0;0;38,17;0;5;0;0
02;4937-01148032;;M;5,32;0;0;0;0;0;0;3,325;0;168;0;0
02;4937-01179634;;M;3,34;0;0;0;0;0;0;1,7925;0;168;0;0
01;421-09-H4540;;M;532,61;0;0;0;0;0;0;0;0;5;0;0
01;421-09-H4530/V;;M;444,9;0;0;0;0;0;0;0;0;280;0;0
01;421-09-H4530;;M;872,46;0;0;0;0;0;0;0;0;5;0;0
01;421-09-H4540/V;;M;380,61;0;0;0;0;0;0;0;0;280;0;0
01;4754-661248;;M;38;0;0;0;0;0;0;0;0;248;0;0
01;TTCA006010;;M;1,99;0;0;0;0;0;1,158;1,15792;0;109;0;0
01;4754-668696;;M;55,1;0;0;0;0;0;0;0;0;248;0;0
01;0311119;07060408;M;15,97;0;0;0;0;0;0;6,13;0;381;0;0
01;2V0460;;M;14,02;0;0;0;0;0;0;10,53;0;381;0;0
01;2030187;;M;213,5;0;0;0;0;0;0;0;0;381;0;0
01;337.512;;M;68,54;0;0;0;0;0;0;34,27;0;22;0;0
01;627.836;;M;0,12;0;0;0;0;0;0;0,04;800;22;0;0
01;448.597;;M;10,88;0;0;0;0;0;0;5,44;0;22;0;0
01;205-06-11340;;M;0;0;0;0;0;0;0;0;0;5;0;0
01;3023809;;M;351,2;0;0;0;0;0;0;305,39;0;3;0;0
02;08088-30000;;M;110,42;0;0;0;0;0;0;87,23;0;5;0;0
01;142059;;M;1,4;0;0;0;0;0;1,19;1,19;2;7;0;0
01;142044;;M;0,5;0;0;0;0;0;0,425;0,425;2;7;0;0
01;142246;;M;2;0;0;0;0;0;1,7;1,7;1;7;0;0
01;2076809;07050305;M;236,08;0;0;0;0;0;137,41;137,41;4;316;0;0
01;4900-LL-1/2";;M;3,39;0;0;0;0;0;2,8815;2,8815;20;7;0;0
01;4900-LL-1 1/2";;M;18,45;0;0;0;0;0;0;0;0;7;0;0
01;AB31-1G-2-02G-DC;;M;87,96;0;0;0;0;0;0;43,98;0;00000;0;0
01;1287678;;M;2579,3;0;0;0;0;0;0;0;0;331;0;0
01;4933-02100073;;M;11,3;0;0;0;0;0;0;5,85;1;85;0;0
01;4933-32912001;;M;15;0;0;0;0;0;0;7,5;1;85;0;0
02;04250-81474;;M;43,64;0;0;0;0;0;0;34,48;0;5;0;0
02;14X-43-12410;;M;68,69;0;0;0;0;0;0;54,27;0;5;0;0
02;17A-43-24160;;M;24,39;0;0;0;0;0;0;19,27;0;5;0;0
02;07261-22012;;M;62,35;0;0;0;0;0;0;0;0;5;0;0
01;16100010030;;M;159,88;0;0;0;0;0;0;0;0;00000;0;0
01;4928-11704527;;M;398,96;0;0;0;0;0;0;298,45;0;316;0;0
01;4929-3017993;;M;160,74;0;0;0;0;0;0;0;0;339;0;0
02;4929-3017993;;M;160,74;0;0;0;0;0;0;108,95;0;339;0;0
01;4749-2A-CC-300;;M;156;0;0;0;0;0;54,09;54,09;0;238;0;0
01;20G-23-32170;;M;283,48;0;0;0;0;0;0;0;0;5;0;0
02;20G-23-32170;;M;283,48;0;0;0;0;0;0;212,61;0;5;0;0
01;20K-23-31720;;M;178,87;0;0;0;0;0;0;0;0;5;0;0
02;20K-23-31720;;M;178,87;0;0;0;0;0;0;134,1525;0;5;0;0
01;20K-23-31360;;M;69,58;0;0;0;0;0;0;0;0;5;0;0
02;20K-23-31360;;M;69,58;0;0;0;0;0;0;52,19;0;5;0;0
01;4738-BT267;;M;13,7;0;0;0;0;0;4,15;4,15;2;214;0;0
01;4738-BT259;;M;15;0;0;0;0;0;0;2,75;0;214;0;0
02;390597068;;M;58,25;0;0;0;0;0;0;46,02;0;5;0;0
02;01010-62045;;M;5,06;0;0;0;0;0;0;3,995;0;5;0;0
01;206-01-K1150;;M;186,63;0;0;0;0;0;0;0;0;5;0;0
02;206-01-K1150;;M;186,63;0;0;0;0;0;0;147,44;0;5;0;0
01;4928-11990164;;M;399,69;0;0;0;0;0;0;291,75;0;316;0;0
01;4928-11039018;;M;473,13;0;0;0;0;0;0;350,5;0;316;0;0
01;4738-BF909;;M;20,2;0;0;0;0;0;0;7,78;0;214;0;0
01;6217-11-4460;;M;56,52;0;0;0;0;0;0;0;0;5;0;0
02;6217-11-4460;;M;56,52;0;0;0;0;0;0;35,61;0;5;0;0
01;07289-00160;;M;22,57;0;0;0;0;0;0;0;0;5;0;0
02;07289-00160;;M;22,57;0;0;0;0;0;0;0;0;5;0;0
02;600-421-6630;;M;63,02;0;0;0;0;0;0;39,705;0;5;0;0
01;07299-00070;;M;13,7;0;0;0;0;0;0;0;0;5;0;0
02;07299-00070;;M;13,7;0;0;0;0;0;0;8,63125;0;5;0;0
01;07299-00095;;M;30,92;0;0;0;0;0;0;0;0;5;0;0
02;07299-00095;;M;30,92;0;0;0;0;0;0;19,48;0;5;0;0
02;425-03-12180;;M;73,61;0;0;0;0;0;0;46,375;0;5;0;0
01;425-01-11370;;M;165;0;0;0;0;0;0;0;0;5;0;0
02;425-01-11370;;M;165;0;0;0;0;0;0;103,95;0;5;0;0
02;425-01-11350;;M;167,26;0;0;0;0;0;0;105,375;0;5;0;0
01;6218-11-4320;;M;191,37;0;0;0;0;0;0;0;0;5;0;0
02;6218-11-4320;;M;191,37;0;0;0;0;0;0;120,56;0;5;0;0
01;07289-00170;;M;15,93;0;0;0;0;0;0;0;0;5;0;0
01;425-20-23111;;M;4612,61;0;0;0;0;0;0;0;0;5;0;0
02;425-20-23111;;M;4612,61;0;0;0;0;0;0;0;0;5;0;0
01;20K-14-32130;;M;67,31;0;0;0;0;0;0;0;0;5;0;0
01;20K-14-32140;;M;22,42;0;0;0;0;0;0;0;0;5;0;0
01;20K-14-32150;;M;69,31;0;0;0;0;0;0;0;0;5;0;0
01;20K-14-32160;;M;42,5;0;0;0;0;0;0;0;0;5;0;0
01;20K-14-32170;;M;66,49;0;0;0;0;0;0;0;0;5;0;0
01;20K-14-32180;;M;60,2;0;0;0;0;0;0;0;0;5;0;0
01;20K-14-32190;;M;176,51;0;0;0;0;0;0;0;0;5;0;0
01;20K-14-32210;;M;321,89;0;0;0;0;0;0;0;0;5;0;0
01;4903-ZB2BE102;01011308;M;4,99;0;0;0;0;0;3,493;3,4925;4;00000;0;0
01;4735-WK9406;;M;35,48;0;0;0;0;0;21,288;21,29;1;221;0;0
01;4900-1231;;M;0;0;0;0;0;0;0;0;0;41;0;0
01;4903-19020346;;M;495;0;0;0;0;0;250;0;0;221;0;0
01;4903-101048;;M;420;0;0;0;0;0;210;0;0;221;0;0
01;4900-2309;;M;24,5;0;0;0;0;0;15,925;15,93;0;00000;0;0
01;1852-4205;;M;65,1;0;0;0;0;0;0;32,55;0;99998;0;0
01;4903-005;;M;45;0;0;0;0;0;0;0,01;0;221;0;0
02;6217-71-6660;;M;9,12;0;0;0;0;0;0;7,20333;0;5;0;0
02;6217-71-6670;;M;13,04;0;0;0;0;0;10,3016;0;0;5;0;0
01;17A-43-24170;;M;26,89;0;0;0;0;0;0;0;0;5;0;0
02;17A-43-24170;;M;26,89;0;0;0;0;0;0;21,24;0;5;0;0
02;01508-41408;;M;1,49;0;0;0;0;0;0;1,18;0;5;0;0
02;207-32-61121;;M;60,38;0;0;0;0;0;0;47,7;0;5;0;0
02;207-32-61130;;M;60,38;0;0;0;0;0;0;0;0;5;0;0
02;207-32-61131;;M;60,38;0;0;0;0;0;0;47,7;0;5;0;0
02;4919-2073251210;;M;1,44;0;0;0;0;0;0;0,82;0;353;0;0
02;4919-2073251220;;M;0,95;0;0;0;0;0;0;0,43;0;353;0;0
02;4919-KL0070023;;M;48,43;0;0;0;0;0;0;7,26;0;353;0;0
01;9X3404;;M;182,26;0;0;0;0;0;0;0;0;3;0;0
02;4928-15066984;;M;632,5;0;0;0;0;0;0;389,75;-1;365;0;0
01;702-75-03102;;M;292,84;0;0;0;0;0;0;231,34;0;5;0;0
01;07000-03048E;07010309;M;3,14;0;0;0;0;0;0;2,48;3;5;0;0
01;07002-13034;;M;4,9;0;0;0;0;0;0;3,43;0;5;0;0
01;706-7G-11291;;M;103,92;0;0;0;0;0;0;82,1;0;5;0;0
01;700-80-51190;;M;5,59;0;0;0;0;0;0;5,97;0;5;0;0
01;700-13-31161;;M;8,97;0;0;0;0;0;0;6,02;0;5;0;0
01;07002-14234;;M;7,34;0;0;0;0;0;0;5,14;0;5;0;0
01;100-30-15140;;M;2,36;0;0;0;0;0;0;1,865;0;5;0;0
01;723-63-31760;;M;3,37;0;0;0;0;0;0;2,36;0;5;0;0
01;07430-71380;;M;5,93;0;0;0;0;0;0;4,15;0;5;0;0
01;700-61-49160;;M;7,54;0;0;0;0;0;0;5,278;0;5;0;0
01;723-63-31860;;M;5,4;0;0;0;0;0;0;3,78;0;5;0;0
01;723-63-31850;;M;3,91;0;0;0;0;0;0;2,738;0;5;0;0
01;07001-03035;;M;13,15;0;0;0;0;0;0;9,21;0;5;0;0
01;07001-03030;;M;4,9;0;0;0;0;0;0;3,43;0;5;0;0
01;07001-01005;;M;2,75;0;0;0;0;0;0;1,925;0;5;0;0
01;07000-11005;;M;0,44;0;0;0;0;0;0;0,3075;0;5;0;0
01;700-93-11330;;M;2,92;0;0;0;0;0;0;2,044;0;5;0;0
01;07000-02018;;M;11,45;0;0;0;0;0;0;0;0;5;0;0
01;07000-F2016;;M;3,36;0;0;0;0;0;0;2,35;0;5;0;0
01;07001-02016;07010309;M;5,27;0;0;0;0;0;0;5,22167;1;5;0;0
01;07001-01007;07010309;M;3,1;0;0;0;0;0;0;2,56;1;5;0;0
01;07000-11007;;M;0,84;0;0;0;0;0;0;0,58834;0;5;0;0
01;07000-12018;;M;1,06;0;0;0;0;0;0;0,81;0;5;0;0
01;0-30.1550.00;;M;79,48;110,9;0;0;0;0;0;0;3;00000;0;0
01;0-40.5705.10;;M;34;54,35;0;0;0;0;0;0;3;00000;0;0
01;0-25.0700.15;;M;20,2;0;0;0;0;0;0;0;5;00000;0;0
01;0-01639-04-04A;;M;20,1;0;0;0;0;0;0;0;5;00000;0;0
01;4928-11709503/V;;M;88,97;0;0;0;0;0;0;49,5;0;316;0;0
01;4945-224;;M;19,75;0;0;0;0;0;15;15;0;166;0;0
01;4929-LF16007;;M;20,34;0;0;0;0;0;0;0;0;272;0;0
01;4929-AF928M;;M;95,33;0;0;0;0;0;47,665;47,67;0;272;0;0
01;709-94-92811;;M;55,18;0;0;0;0;0;0;43,59;0;5;0;0
01;56B-22-11750;;M;186,59;0;0;0;0;0;0;147,41;0;5;0;0
01;56B-22-11760;;M;211,54;0;0;0;0;0;0;167,12;0;5;0;0
02;4922-1211010000;;M;90;0;0;0;0;0;0;56;0;290;0;0
02;600-861-6110CORE;;M;134,64;0;0;0;0;0;0;0;0;5;0;0
01;22M-54-24231;;M;127,9;0;0;0;0;0;0;91,32;0;5;0;0
02;22M-54-24231;;M;127,9;0;0;0;0;0;0;0;0;5;0;0
01;22M-54-25430;;M;31,12;0;0;0;0;0;0;21,78;0;5;0;0
02;22M-54-25430;;M;31,12;0;0;0;0;0;0;0;0;5;0;0
01;22M-54-24241;;M;182,87;0;0;0;0;0;0;130,57;0;5;0;0
01;708-7W-00140;;M;6916,1;0;0;0;0;0;0;0;0;5;0;0
01;4929-AF25964;;M;41,74;0;0;0;0;0;0;0;0;272;0;0
01;1082000055000;;M;0,75;0;0;0;0;0;0;0;0;00000;0;0
01;22M-54-25440;;M;15,64;0;0;0;0;0;0;10,95;0;5;0;0
02;22M-54-25440;;M;15,64;0;0;0;0;0;0;0;0;5;0;0
01;22M-54-25480;;M;14,99;0;0;0;0;0;0;10,49;0;5;0;0
02;22M-54-25480;;M;14,99;0;0;0;0;0;0;0;0;5;0;0
01;4929-4954200PX;;M;2121,21;0;0;0;0;0;0;0;0;272;0;0
01;4929-4954200CORE;;M;625;0;0;0;0;0;0;0;0;272;0;0
01;175-32-41260E;07010316;M;32,21;0;0;0;0;0;25,4459;25,445;0;5;0;0
01;714-07-14120;;M;39,38;0;0;0;0;0;0;31,11;0;5;0;0
01;4929-5263262NX;;M;733,8;0;0;0;0;0;0;440,28;0;272;0;0
01;4929-4899226;10050307;M;36,09;0;0;0;0;0;0;21,65;1;272;0;0
01;4929-5263262CORE;;M;100;0;0;0;0;0;0;100;0;272;0;0
01;565-50-11170;;M;422,36;0;0;0;0;0;337,89;0;0;5;0;0
01;566-50-11180;;M;559,01;0;0;0;0;0;0;441,62;0;5;0;0
01;566-50-42150;;M;189,89;0;0;0;0;0;0;149,22;0;5;0;0
01;566-50-11281;;M;90,59;0;0;0;0;0;0;71,57;0;5;0;0
01;566-50-11481;;M;18,4;0;0;0;0;0;0;14,54;0;5;0;0
02;6210-81-6970;;M;23,98;0;0;0;0;0;0;15,11;0;5;0;0
02;04120-21762;;M;20,3;0;0;0;0;0;0;12,79;0;5;0;0
02;1287678;;M;2579,3;0;0;0;0;0;0;1955,08;0;331;0;0
01;4738- BT8841MPG;;M;0;0;0;0;0;0;0;0;0;214;0;0
01;4738-BT8841MPG;040103;M;71,25;0;0;0;0;0;0;26,2;0;214;0;0
02;705-17-04382;;M;24,51;0;0;0;0;0;0;19,95;0;5;0;0
02;4929-402617100;;M;9,89;0;0;0;0;0;0;0;0;272;0;0
01;708-1H-02032;;M;353,87;0;0;0;0;0;0;0;0;5;0;0
02;708-1H-02032;;M;353,87;0;0;0;0;0;0;0;0;5;0;0
01;HF07251;;M;5,24;0;0;0;0;0;2,24;2,24;1;00000;0;0
01;HF07252;;M;5,24;0;0;0;0;0;2,24;2,24;1;00000;0;0
01;4795-XPZ1137;;M;11,3;0;0;0;0;0;3,65;3,65;1;22;0;0
01;4795-XPZ1060;;M;11,1;0;0;0;0;0;3,65;3,65;1;22;0;0
01;4903-V1122685;;M;7,1;0;0;0;0;0;3,61;3,61;1;269;0;0
01;4903-E1120382;;M;25,1;0;0;0;0;0;0;10,82;0;269;0;0
01;1900-981;;M;510,27;0;0;0;0;0;0;0;0;22;0;0
01;975.391;;M;23,9;0;0;0;0;0;0;11,95;0;22;0;0
01;28.038;;M;22;0;0;0;0;0;0;11;0;22;0;0
01;346.811;;M;154;0;0;0;0;0;0;77;0;22;0;0
01;727.619;;M;21;0;0;0;0;0;0;10,5;0;22;0;0
01;652.008;;M;10,62;0;0;0;0;0;0;5,81;0;22;0;0
01;575.373;;M;1,9;0;0;0;0;0;0;0,925;0;22;0;0
01;519.587;;M;1,9;0;0;0;0;0;0;0,95;0;22;0;0
01;679.772;;M;12,72;0;0;0;0;0;0;6,36;0;22;0;0
01;4742-594;;M;26,66;0;0;0;0;0;19,995;20;0;179;0;0
01;4929-3289102;;M;57,77;0;0;0;0;0;0;0;0;272;0;0
02;4929-3289102;;M;57,77;0;0;0;0;0;0;0;0;272;0;0
01;4929-3802968;;M;44,84;0;0;0;0;0;0;0;0;272;0;0
01;7W2059;;M;32,26;0;0;0;0;0;0;0;0;353;0;0
02;7W2059;;M;32,26;0;0;0;0;0;0;12,6;0;353;0;0
01;6261-71-5132;;M;103,07;0;0;0;0;0;0;81,43;0;5;0;0
01;4900-924;;M;297,5;0;0;0;0;0;0;0;0;205;0;0
01;4928-11714081;;M;144,45;0;0;0;0;0;0;0;-1;316;0;0
01;4928-11708284/V;;M;628,56;0;0;0;0;0;0;486,85;0;316;0;0
01;6X180;07010324;M;3,64;0;0;0;0;0;3,64;3,64;5;22;0;0
01;4928-184853;;M;101,19;0;0;0;0;0;0;76,9;0;316;0;0
01;420.274;;M;10,2;0;0;0;0;0;5,1;5,1;1;22;0;0
01;301.832;;M;10,3;0;0;0;0;0;5,15;5,15;1;22;0;0
