CODALM;CODPDT;DOCFEC;DOCSER;DOCNUM;CANPED;CANSER;PREBAS;PREENT;MONEDA;DTOLIN;DTOCAB;CODMOD;PORIMP;CODTER;LINEA;MARSIT;DESPDT;CANASER;SERPRE;NUMPRE;LINPRE
01;9K0029;02/03/2012;C2;000380;3;3;10,44;10,44;EU;0;0;01;0;353;12;S;GAFA DERECHA  KL041.00.11;0;;;
01;9K0028;02/03/2012;C2;000380;3;3;10,44;10,44;EU;0;0;01;0;353;13;S;GAFA IZQUIERDA    KL0410015;0;;;
01;9K4062;02/03/2012;C2;000380;3;3;4,12;4,12;EU;0;0;01;0;353;0;S;BULON  KL041.00.23;0;;;
01;7K2020;02/03/2012;C2;000380;4;4;4,9;4,9;EU;0;0;01;0;353;0;S;CASQUILLO      KL041.00.33;0;;;
01;09ALO3FB19T;13/03/2012;C2;000411;1;1;31,15;31,148;EU;0;0;01;18;00001;1;S;ELECTROVALVULA AGUA NORM CERRADA 24V CC 3/4;0;;;
01;09C1-24CC;13/03/2012;C2;000411;1;1;4,62;4,619;EU;0;0;01;18;00001;2;S;BOBINA MINI CONTINUA;0;;;
01;09KB132000B9;13/03/2012;C2;000411;1;1;0,65;0,649;EU;0;0;01;18;00001;3;S;CONECTOR BOBINA DIN 46350-B C22;0;;;
01;908-08-08;13/03/2012;C2;000412;1;1;1,41;1,413;EU;0;0;01;18;00001;1;S;ADAPTADOR MACHO- MACHO BSP-ORFS;0;;;
01;22413-16-16;13/03/2012;C2;000412;10;10;4,089;4,089;EU;0;0;01;18;00001;2;S;ESPIGA RECTA T.L. ORFS 1";0;;;
01;22413-12-12;13/03/2012;C2;000412;10;10;2,616;2,616;EU;0;0;01;18;00001;3;S;ESPIGA RECTA T.L. ORFS 3/4;0;;;
01;800-06;13/03/2012;C2;000412;20;20;0,37;0,37;EU;0;0;01;18;00001;4;S;CASQUILLO R7 3/8;0;;;
01;10510-12-12;13/03/2012;C2;000412;30;30;1,273;1,273;EU;0;0;01;18;00001;0;S;ESPIGA RECTA T.L. BSP 3/4;0;;;
01;10510-16-16;13/03/2012;C2;000412;10;10;2,764;2,764;EU;0;0;01;18;00001;6;S;ESPIGA RECTA BSP 1";0;;;
01;9900-12;13/03/2012;C2;000412;20;20;1,413;1,413;EU;0;0;01;18;00001;0;S;CASQUILLO R9 3/4;0;;;
01;22W68PL4-4;21/02/2012;C2;000413;2;2;2,95;2,9484;EU;0;0;01;18;52;1;S;RACOR RECTOR CONICO TUBO 6.35 MM 1/4;0;;;0
01;123114.06.13;21/02/2012;C2;000413;2;2;3,615;3,6146;EU;0;0;01;18;52;2;S;RACOR HEMBRA 1/4 PAR TUBO DE 6MM;0;;;0
01;6219-81-1961;14/03/2012;C2;000414;1;1;283,20253;283,2;EU;21;0;01;18;5;1;S;SENSOR PRESION ACEITE MOTOR;0;;;
01;0402.UDR-14-1 1/;13/03/2012;C2;000415;1;1;46,39;46,39;EU;0;0;01;0;0000;1;S;CILINDRO UDR-14-1-1/2;0;;;0
01;848101179;14/03/2012;C2;000416;2;2;3,3;3,3;EU;20;0;01;18;5;0;S;JUNTA TORICA;0;;;
01;4738-RS3504;14/03/2012;C2;000417;2;2;18,67;18,67;EU;0;0;01;18;214;0;S;FILTRO AIRE 1º            6I2501;0;;;0
01;4738-RS3505;14/03/2012;C2;000417;2;2;9,78;9,78;EU;0;0;01;18;214;0;S;FILTRO AIRE 2º            6I2502;0;;;0
01;4738-PA1667FN;14/03/2012;C2;000417;2;2;8,89;8,89;EU;0;0;01;18;214;0;S;FILTRO AIRE DP 30;0;;;0
01;4738-PA1894;14/03/2012;C2;000417;1;1;38,26;38,26;EU;0;0;01;18;214;0;S;FILTRO AIRE 1º;0;;;0
01;4738-RS3514;14/03/2012;C2;000417;1;1;39,52;39,52;EU;0;0;01;18;214;0;S;FILTRO AIRE;0;;;0
01;4738-B99;14/03/2012;C2;000417;8;8;10,41;10,41;EU;0;0;01;18;214;0;S;FILTRO ACEITE MOTOR      1R0716;0;;;0
01;4900-625;14/03/2012;C2;000418;1;1;2000;2000;EU;0;0;01;18;00000;2;S;MATERIAL DESGUASE CAT 245;0;;;
02;22B-06-11910;14/03/2012;C2;000419;1;1;117,73418;117,73;EU;21;0;01;18;5;1;S;BOMBIN + LLAVE;0;;;
01;4950-07;14/03/2012;C2;000420;1;1;40;40;EU;0;0;01;18;424;1;S;REPARACION CONDENSADOR;0;;;
01;4903-325;12/03/2012;C2;000421;1;1;107,5;107,5;EU;0;0;01;18;422;1;S;BATERIA 180 +I  S1801101;0;;;
01;4903-630;12/03/2012;C2;000421;2;2;107,5;107,5;EU;0;0;01;18;422;0;S;BATERIA 180 +D      S1801100;0;;;
01;4903-096;12/03/2012;C2;000421;6;6;44,5;44,5;EU;0;0;01;18;422;3;S;BATERIA 75 AH +D   S75580;0;;;
01;4903-065;12/03/2012;C2;000421;2;2;35,79;35,79;EU;0;0;01;18;422;4;S;BATERIA 60 AH POSITIVO DRCH. S60420;0;;;
01;4903-334;12/03/2012;C2;000421;2;2;64,74;64,74;EU;0;0;01;18;422;5;S;BATERIA 105 +I  S105700;0;;;
01;4903-335;12/03/2012;C2;000421;2;2;64,74;64,74;EU;0;0;01;18;422;6;S;BATERIA 105 +D;0;;;
01;4903-325;14/03/2012;C2;000422;2;2;107,5;107,5;EU;0;0;01;18;422;1;S;BATERIA 180 +I  S1801101;0;;;
01;4903-630;14/03/2012;C2;000422;1;1;107,5;107,5;EU;0;0;01;18;422;2;S;BATERIA 180 +D      S1801100;0;;;
01;4903-71003;14/03/2012;C2;000423;-1;-1;149,55;149,55;EU;0;0;01;18;422;1;S;BATERIA 210 - 1200A IZQ - AUTOBAT - TUDOR;0;;;0
01;4202-20-150X110;14/03/2012;C2;000424;2;2;8,82941;8,83;EU;15;0;01;18;00000;1;S;TONILLO;0;;;
01;4937-03045239;14/03/2012;C2;000425;1;1;96,2;96,2;EU;0;0;01;18;299;1;S;BOMBA AGUA    4928-9021072752  MAÑOSA 890;0;;;
01;4763-005549620V;09/03/2012;C2;000396;1;1;535,76;535,76;EU;0;0;01;18;00000;1;S;KIT REPARACION MOTOR HIDRAULICO;0;;;0
01;6B6682;14/03/2012;C2;000426;32;32;0,17;0,17;EU;0;0;01;0;331;1;S;TUERCA RUEDA;0;;;0
01;1V3323;14/03/2012;C2;000426;32;32;1,12;1,12;EU;0;0;01;0;331;2;S;TORNILLO CUBO PALA   966;0;;;0
01;3T1815;14/03/2012;C2;000426;2;2;33,5;33,5;EU;0;0;01;0;331;3;S;AVISADOR ALARMA MARCHA ATRAS;0;;;0
01;EMBALAJES;14/03/2012;C2;000426;1;1;1,62;1,62;EU;0;0;01;0;331;4;S;EMBALAJES;0;;;0
01;4900;08/03/2012;C2;000427;1;1;45;45;EU;0;0;01;18;148;1;S;MATERIAL VARIO;0;;;
01;10510-10-10;09/03/2012;C2;000428;25;25;6,8;6,79973;EU;74;0;01;18;420;1;S;ESPIGA RECTA BSP 5/8-5/8;0;;;
01;22413-16-16;09/03/2012;C2;000428;20;20;8,74038;8,74099;EU;74;0;01;18;420;2;S;ESPIGA RECTA T.L. ORFS 1";0;;;
01;EMBALAJES;06/03/2012;C2;000363;1;1;0,9;0,9;EU;0;0;01;18;214;3;S;EMBALAJES;0;;;
01;4900;15/02/2012;C2;000429;1;1;460,88571;460,89;EU;30;0;01;18;254;1;S;PORTAINYECTOR MERCEDES;0;;;
01;07177-08540;09/03/2012;C2;000430;2;2;4,635;4,637;EU;0;0;01;0;373;1;S;CASQUILLO;0;;;0
01;707-99-46600;09/03/2012;C2;000430;2;2;37,32;37,32;EU;0;0;01;0;373;2;S;KIT EMPAQ. ELEV. PC210LC-6K (4900-7079946600);0;;;0
01;EMBALAJES;09/03/2012;C2;000430;1;1;5;5;EU;0;0;01;0;373;3;S;EMBALAJES;0;;;0
01;4903-5082203620;14/03/2012;C2;000431;1;1;110;110;EU;0;0;01;18;114;1;S;MOTOR DE ARRANQUE;0;;;
02;20Y-54-52681;15/03/2012;C2;000432;1;1;19,26582;19,27;EU;21;0;01;18;5;1;S;RETEN;0;;;0
02;20Y-54-14520;15/03/2012;C2;000432;1;1;28,79747;28,8;EU;21;0;01;18;5;2;S;CERRADURA;0;;;
01;07063-51100;15/03/2012;C2;000433;1;1;63,55;63,55;EU;20;0;01;18;5;0;S;FILTRO HIDRAULICO;0;;;
01;4928-11038454;15/03/2012;C2;000434;1;1;4950,9;4950,9;EU;0;0;01;0;316;1;S;CONVERTIDOR;0;;;0
01;6N7174;15/03/2012;C2;000435;16;16;0,85;0,85;EU;0;0;01;18;64;1;S;RETEN VALVULA;0;;;0
01;4738-RS3992;15/03/2012;C2;000436;1;1;44,7;44,71;EU;60;0;01;18;288;1;S;FILTRO  AIRE EXT.  4738-CH16492     C500;0;;;
01;4738-RS3993;15/03/2012;C2;000436;1;1;39,85;39,86;EU;60;0;01;18;288;2;S;FILTRO AIRE INTERIOR    4738-ST16496   CF500;0;;;
01;4929-LF4054;15/03/2012;C2;000436;1;1;18,025;18,03;EU;60;0;01;18;288;3;S;FILTRO ACEITE B-236;0;;;
01;4929-FS19547;15/03/2012;C2;000436;1;1;94,7451;94,74;EU;49;0;01;18;288;4;S;FILTRO SEPARADOR;0;;;
01;1061-90X103;15/03/2012;C2;000437;2;2;28,37;28,372;EU;0;0;01;18;00001;1;S;MANGUERA ASPIRACION NTH;0;;;
01;1D4595;15/03/2012;C2;000438;20;20;6,72;6,72;EU;40;0;01;18;461;1;S;TORNILLO W. 5/8-11 X 6;0;;;
02;4900-DCP.LAT350;16/03/2012;C2;000439;1;1;117,19;117,19;EU;0;0;01;18;395;1;S;CEPILLO LATERAL BARREDORA PIQUERSA 1200;0;;;
01;5250561274;15/03/2012;C2;000440;1;1;121,25;121,25;EU;0;0;01;18;409;1;S;ELECTROVALVULA 4WE 6 D6X/EG24N9K4;0;;;0
01;4940-31;15/03/2012;C2;000441;1;1;98;98;EU;0;0;01;18;216;1;S;PLACA DISTRIBUIDOR;0;;;0
01;4940-36;15/03/2012;C2;000441;1;1;0;0,001;EU;0;0;01;18;216;2;S;RETEN BOMBA HIDRAULICA;0;;;0
01;4940-35;15/03/2012;C2;000441;9;9;31;31;EU;0;0;01;18;216;3;S;PISTON BOMBA HIDRAULICA A10V45;0;;;0
01;4738-BF1389-O;16/03/2012;C2;000442;1;1;22,9;22,9;EU;0;0;01;18;214;0;S;FILTRO GASOIL;0;;;0
01;4738-RS3517;16/03/2012;C2;000442;1;1;88,625;88,63;EU;60;0;01;18;214;0;S;FILTRO AIRE     600-185-4110;0;;;0
01;2.62X13.94-V;14/03/2012;C2;000443;20;20;1,673;1,673;EU;0;0;01;18;22;1;S;TORICA VITON;0;;;0
01;2.62X15.88-V;14/03/2012;C2;000443;10;10;1,691;1,691;EU;0;0;01;18;22;2;S;TORICA VITON;0;;;
01;2.62X20.63-V;14/03/2012;C2;000443;10;10;1,891;1,891;EU;0;0;01;18;22;3;S;TORICA VITON;0;;;
01;2.62X11.91-V;14/03/2012;C2;000443;10;10;1,673;1,673;EU;0;0;01;18;22;4;S;TORICA VITON;0;;;
01;62.298;14/03/2012;C2;000444;4;4;5,98;5,98;EU;0;0;01;18;22;1;S;JUNTA MECANIZADA TFW-M 13X25X5.80;0;;;
01;350.863;14/03/2012;C2;000444;4;4;6,25;6,25;EU;0;0;01;18;22;2;S;JUNTA MECANIZADA TFW-M 18X30X5.80;0;;;
01;7N0858;07/03/2012;C2;000377;1;1;850;850;EU;0;0;01;0;331;2;S;CULATA 3408;0;;;
02;885070044;16/03/2012;C2;000445;1;1;19,26582;19,26;EU;21;0;01;18;5;0;S;BELLOTA DE  LA TEMPERATURA;0;;;0
02;08620-00000;16/03/2012;C2;000446;1;1;27,82;27,82;EU;0;0;01;0;373;0;S;SENSOR TEMPERATURA CONVERTIDOR;0;;;0
02;07051-01000;16/03/2012;C2;000446;1;1;13,39;13,392;EU;0;0;01;0;373;2;S;TAPON TANQUE HIDRAULICO;0;;;0
01;26554-3S20A;15/03/2012;C2;000447;1;1;77,65;77,65;EU;0;0;01;18;170;1;S;PILOTO TRASERO IZQUIERDO NISSAN;0;;;
01;4202-6-100X20;10/03/2012;C2;000448;200;200;0,17;0,17;EU;40;0;01;18;461;1;S;TORNILLO ACERO;0;;;0
01;4202-6-100X30;10/03/2012;C2;000448;200;200;0,2;0,2;EU;40;0;01;18;461;2;S;TORNILLO ACERO;0;;;0
01;4202-8-125X20;10/03/2012;C2;000448;200;200;0,27;0,27;EU;40;0;01;18;461;3;S;TORNILLO ACERO;0;;;0
01;4202-8-125X30;10/03/2012;C2;000448;100;100;0,31;0,31;EU;40;0;01;18;461;4;S;TORNILLO ACERO;0;;;0
01;4202-8-125X70;10/03/2012;C2;000448;100;100;0,5;0,5;EU;40;0;01;18;461;5;S;TORNILLO ACERO;0;;;0
01;4202-8-125X80;10/03/2012;C2;000448;100;100;0,55;0,55;EU;40;0;01;18;461;6;S;TORNILLO ACERO;0;;;0
01;4202-10-100X20;10/03/2012;C2;000448;100;100;0,48;0,48;EU;40;0;01;18;461;7;S;TORNILLO ACERO;0;;;0
01;4202-10-150X20;10/03/2012;C2;000448;100;100;0,42;0,42;EU;40;0;01;18;461;8;S;TORNILLO ACERO;0;;;0
01;4202-10-150X30;10/03/2012;C2;000448;100;100;0,47;0,47;EU;40;0;01;18;461;9;S;TORNILLO ACERO;0;;;0
01;4202-10-150X40;10/03/2012;C2;000448;100;100;0,54;0,54;EU;40;0;01;18;461;10;S;TORNILLO ACERO;0;;;
01;4202-10-150X50;10/03/2012;C2;000448;100;100;0,59;0,59;EU;40;0;01;18;461;11;S;TORNILLO ACERO;0;;;
01;4202-10-150X70;10/03/2012;C2;000448;50;50;0,71;0,71;EU;40;0;01;18;461;12;S;TORNILLO ACERO;0;;;
01;4202-12-150X50;10/03/2012;C2;000448;50;50;0,97;0,97;EU;40;0;01;18;461;13;S;TORNILLO ACERO;0;;;
01;4202-12-175X30;10/03/2012;C2;000448;50;50;0,65;0,65;EU;40;0;01;18;461;14;S;TORNILLO ACERO;0;;;
01;4202-12-175X40;10/03/2012;C2;000449;50;50;0,74;0,74;EU;40;0;01;18;461;1;S;TORNILLO ACERO;0;;;
01;4202-16-150X30;10/03/2012;C2;000449;25;25;1,46;1,46;EU;40;0;01;18;461;2;S;TORNILLO ACERO;0;;;
01;4202-16-200X30;10/03/2012;C2;000449;25;25;1,44;1,44;EU;40;0;01;18;461;3;S;TORNILLO ACERO;0;;;
01;4202-16-200X40;10/03/2012;C2;000449;25;25;1,46;1,46;EU;40;0;01;18;461;0;S;TORNILLO ACERO;0;;;
01;4202-16-200X50;10/03/2012;C2;000449;25;25;1,65;1,65;EU;40;0;01;18;461;5;S;TORNILLO ACERO;0;;;
01;4202-16-200X60;10/03/2012;C2;000449;25;25;1,85;1,85;EU;40;0;01;18;461;0;S;TORNILLO ACERO;0;;;
01;4202-16-200X70;10/03/2012;C2;000449;25;25;2,02;2,02;EU;40;0;01;18;461;7;S;TORNILLO ACERO;0;;;
01;4202-16-200X80;10/03/2012;C2;000449;25;25;2,19;2,19;EU;40;0;01;18;461;8;S;TORNILLO ACERO;0;;;
01;4201-6-100;10/03/2012;C2;000449;500;500;0,06;0,06;EU;40;0;01;18;461;9;S;TUERCA ACERO;0;;;
01;4201-8-100;10/03/2012;C2;000449;500;500;0,12;0,12;EU;40;0;01;18;461;10;S;TUERCA ACERO;0;;;
01;4201-8-125;10/03/2012;C2;000449;500;500;0,08;0,08;EU;40;0;01;18;461;11;S;TUERCA ACERO;0;;;
01;4201-16-150;10/03/2012;C2;000449;100;100;0,5;0,5;EU;40;0;01;18;461;12;S;TUERCA ACERO;0;;;
01;4201-10-100;10/03/2012;C2;000449;300;300;0,18;0,18;EU;40;0;01;18;461;13;S;TUERCA ACERO;0;;;
01;4201-10-125;10/03/2012;C2;000449;300;300;0,18;0,18;EU;40;0;01;18;461;14;S;TUERCA ACERO;0;;;
01;4201-12-125;10/03/2012;C2;000450;200;200;0,28;0,28;EU;40;0;01;18;461;1;S;TUERCA ACERO;0;;;0
01;4201-16-200;10/03/2012;C2;000450;100;100;0,43;0,43;EU;40;0;01;18;461;2;S;TUERCA ACERO;0;;;0
01;4201-12-150;10/03/2012;C2;000450;200;200;0,28;0,28;EU;40;0;01;18;461;3;S;TUERCA ACERO;0;;;0
01;4201-12-175;10/03/2012;C2;000450;200;200;0,23;0,23;EU;40;0;01;18;461;4;S;TUERCA ACERO;0;;;0
01;4201-14-200;10/03/2012;C2;000450;200;200;0,31;0,31;EU;40;0;01;18;461;5;S;TUERCA ACERO;0;;;0
01;1871-8;10/03/2012;C2;000450;1000;1000;0,04;0,04;EU;40;0;01;18;461;6;S;ARANDELAS PLANAS DE 08 MM.;0;;;0
01;1871-10;10/03/2012;C2;000450;1000;1000;0,07;0,07;EU;40;0;01;18;461;7;S;ARANDELAS PLANAS DE 10 MM.;0;;;0
01;1871-12;10/03/2012;C2;000450;500;500;0,11;0,11;EU;40;0;01;18;461;8;S;ARANDELAS PLANAS DE 12 MM.;0;;;0
01;1871-18;10/03/2012;C2;000450;250;250;0,22;0,22;EU;40;0;01;18;461;9;S;ARANDELAS PLANAS DE 18 MM.;0;;;0
01;4202-6-100X40;10/03/2012;C2;000450;100;100;0,23;0,23;EU;40;0;01;18;461;10;S;TORNILLO ACERO;0;;;0
01;4202-6-100X50;10/03/2012;C2;000450;100;100;0,27;0,27;EU;40;0;01;18;461;11;S;TORNILLO ACERO;0;;;0
01;4202-6-100X60;10/03/2012;C2;000450;100;100;0,3;0,3;EU;40;0;01;18;461;12;S;TORNILLO ACERO;0;;;0
01;4202-8-100X25;10/03/2012;C2;000450;100;100;0,25;0,25;EU;40;0;01;18;461;13;S;TORNILLO ACERO;0;;;0
01;4202-8-100X30;10/03/2012;C2;000450;100;100;0,27;0,27;EU;40;0;01;18;461;14;S;TORNILLO ACERO;0;;;0
01;4202-8-100X50;10/03/2012;C2;000451;100;100;0,45;0,45;EU;40;0;01;18;461;1;S;TORNILLO ACERO;0;;;
01;4202-8-100X60;10/03/2012;C2;000451;100;100;0,51;0,51;EU;40;0;01;18;461;2;S;TORNILLO ACERO;0;;;
01;4202-10-100X40;10/03/2012;C2;000451;100;100;0,62;0,62;EU;40;0;01;18;461;3;S;TORNILLO ACERO;0;;;
01;4202-10-100X50;10/03/2012;C2;000451;100;100;0,69;0,69;EU;40;0;01;18;461;4;S;TORNILLO ACERO;0;;;
01;4202-10-100X60;10/03/2012;C2;000451;50;50;0,75;0,75;EU;40;0;01;18;461;5;S;TORNILLO ACERO;0;;;
01;4202-8-125X40;10/03/2012;C2;000451;100;100;0,35;0,35;EU;40;0;01;18;461;6;S;TORNILLO ACERO;0;;;
01;4202-8-125X50;10/03/2012;C2;000451;100;100;0,39;0,39;EU;40;0;01;18;461;7;S;TORNILLO ACERO;0;;;
01;4202-8-125X60;10/03/2012;C2;000451;100;100;0,43;0,43;EU;40;0;01;18;461;8;S;TORNILLO ACERO;0;;;
01;4202-10-125X30;10/03/2012;C2;000451;100;100;0,55;0,55;EU;40;0;01;18;461;9;S;TORNILLO ACERO;0;;;
01;4202-10-125X40;10/03/2012;C2;000451;100;100;0,62;0,62;EU;40;0;01;18;461;10;S;TORNILLO ACERO;0;;;
01;4202-10-125X45;10/03/2012;C2;000451;100;100;0,66;0,66;EU;40;0;01;18;461;11;S;TORNILLO ACERO;0;;;
01;4202-10-125X60;10/03/2012;C2;000451;50;50;0,75;0,75;EU;40;0;01;18;461;12;S;TORNILLO ACERO;0;;;
01;4202-12-175X50;10/03/2012;C2;000451;50;50;0,85;0,85;EU;40;0;01;18;461;13;S;TORNILLO ACERO;0;;;
01;4202-14-200X30;10/03/2012;C2;000451;50;50;0,87;0,87;EU;40;0;01;18;461;14;S;TORNILLO ACERO;0;;;
01;4202-16-200X50;10/03/2012;C2;000452;25;25;2;2;EU;40;0;01;18;461;1;S;TORNILLO ACERO;0;;;
01;4202-16-200X70;10/03/2012;C2;000452;25;25;2,45;2,45;EU;40;0;01;18;461;2;S;TORNILLO ACERO;0;;;
01;1871-13;10/03/2012;C2;000452;500;500;0,14;0,14;EU;40;0;01;18;461;3;S;ARANDELAS PLANAS DE 13;0;;;
01;1871-14;10/03/2012;C2;000452;500;500;0,07;0,07;EU;40;0;01;18;461;4;S;ARANDELAS PLANAS DE 14 MM.;0;;;
01;1871-16;10/03/2012;C2;000452;300;300;0,1;0,1;EU;40;0;01;18;461;5;S;ARANDELAS PLANAS DE 16 MM.;0;;;
01;02668200357610;14/03/2012;C2;000453;1;1;56;56;EU;40;0;01;18;426;1;S;BOQUILLA ROTATIVA ST-357 1/4 H 250 BAR DIAM.1;0;;;
01;02668200357635;14/03/2012;C2;000453;1;1;56;56;EU;40;0;01;18;426;2;S;BOQUILLA ROTATIVA 1/4;0;;;
01;02668200357660;14/03/2012;C2;000453;1;1;56;56;EU;40;0;01;18;426;3;S;BOQUILLA ROTATIVA ST 357 1/4 DIAME 0.06 N;0;;;
01;02003028001000;14/03/2012;C2;000453;2;2;22,1;22,1;EU;40;0;01;18;426;4;S;FILTRO ASPIRACIóN AGUA 40 BAR 1/2 M - 1/2 H;0;;;
01;4900;16/03/2012;C2;000454;1;1;103,42;103,42;EU;0;0;01;18;00000;1;S;CELULA Y PANTALLA LUMINARIA;0;;;
01;07002-10823;16/03/2012;C2;000455;1;1;4,44;4,4398;EU;0;0;01;18;5;1;S;JUNTA TORICA;0;;;0
01;4900;13/03/2012;C2;000456;1;1;52,4375;52,44;EU;20;0;01;18;338;1;S;MACHOS    21X150;0;;;0
01;6V5409;06/03/2012;C2;000358;1;1;5,51;5,51;EU;0;0;01;0;353;0;S;JUEGO JUNTAS ENFRIADORES;0;;;0
01;9J7814;06/03/2012;C2;000358;1;1;2,6;2,6;EU;0;0;01;0;353;0;S;RETEN;0;;;0
01;3G9194;06/03/2012;C2;000358;1;1;1,8;1,8;EU;0;0;01;0;353;0;S;RETEN;0;;;0
01;4W7188;06/03/2012;C2;000358;1;1;186;186;EU;0;0;01;0;353;0;S;ENFRIADOR CONVERTIDOR 950B;0;;;
01;EMBALAJES;06/03/2012;C2;000358;1;1;1,96;1,96;EU;0;0;01;0;353;6;S;EMBALAJES;0;;;
01;1157119;14/03/2012;C2;000457;1;1;661,21;661,21;EU;0;0;01;0;321;1;S;KIT RODAMIENTOS TRANSMISION CAT 950E;0;;;0
01;2385507;14/03/2012;C2;000457;1;1;2,16;2,16;EU;0;0;01;0;321;2;S;FILTRO CAJA TRANSMISION 950E;0;;;0
01;2165358;14/03/2012;C2;000457;1;1;115,75;115,75;EU;0;0;01;0;321;3;S;KIT JUNTAS TRANSMISION CAT 950E;0;;;0
01;1T1631;14/03/2012;C2;000457;1;1;96,79;96,79;EU;0;0;01;0;321;4;S;CORONA;0;;;0
01;6P7968;14/03/2012;C2;000457;4;4;7,36;7,36;EU;0;0;01;0;321;5;S;DISCO ACERO 950  CHICO;0;;;0
01;6Y5352;14/03/2012;C2;000457;16;16;10,94;10,94;EU;0;0;01;0;321;6;S;DISCO FRICCION 950 E;0;;;0
01;7G0437;14/03/2012;C2;000457;3;3;11,66;11,66;EU;0;0;01;0;321;7;S;DISCO ACERO 950-E;0;;;0
01;4S8598;14/03/2012;C2;000457;1;1;3,86;3,86;EU;0;0;01;0;321;8;S;FILTRO IMAN 950-E;0;;;0
01;4202-20-250X70;19/03/2012;C2;000458;2;2;3,28125;3,28;EU;20;0;01;18;170;1;S; TORNILLO;0;;;
02;4928-11005067/V;19/03/2012;C2;000459;1;1;10,75;10,75;EU;0;0;01;0;316;1;S;RASCADOR;0;;;0
02;4928-11005106/V;19/03/2012;C2;000459;1;1;25,15;25,15;EU;0;0;01;0;316;2;S;RETEN;0;;;0
02;4928-11005104/V;19/03/2012;C2;000459;1;1;35,85;35,85;EU;0;0;01;0;316;3;S;RETEN;0;;;0
02;4928-11088496;19/03/2012;C2;000459;3;3;23,8;23,8;EU;0;0;01;0;316;4;S;CASQUILLO;0;;;0
02;4928-13962512/V;19/03/2012;C2;000459;1;1;6,1;6,1;EU;0;0;01;0;316;5;S;SELLO;0;;;0
02;4928-11088032/V;19/03/2012;C2;000459;1;1;14,6;14,6;EU;0;0;01;0;316;6;S;ANILLO;0;;;0
02;4928-925263/V;19/03/2012;C2;000459;1;1;1,35;1,35;EU;0;0;01;0;316;7;S;ANILLO;0;;;0
02;4928-11005097/V;19/03/2012;C2;000459;2;2;2;2;EU;0;0;01;0;316;8;S;ANILLO;0;;;0
02;4928-11107332;19/03/2012;C2;000459;2;2;43,35;43,35;EU;0;0;01;0;316;9;S;GUIA;0;;;0
02;4928-11107821/V;19/03/2012;C2;000459;1;1;66,4;66,4;EU;0;0;01;0;316;10;S;RETEN;0;;;0
02;4928-11170213;19/03/2012;C2;000459;1;1;223,6;223,6;EU;0;0;01;0;316;11;S;AFORADOR;0;;;
01;1003402;14/03/2012;C2;000460;2;2;12,39;12,39;EU;0;0;01;0;321;1;S;CASQUILLO PATIN BOMBA;0;;;0
01;1003405;14/03/2012;C2;000460;2;2;12,39;12,39;EU;0;0;01;0;321;2;S;CASQUILLO PATIN BOMBA;0;;;0
01;8T4750;14/03/2012;C2;000460;4;4;4,46;4,46;EU;0;0;01;0;321;3;S;RETEN     BOMBA PISTON DIRECCION;0;;;0
01;9T7765;14/03/2012;C2;000460;18;18;11,09;11,09;EU;0;0;01;0;321;4;S;PISTON BOMBA HIDRAULICO;0;;;0
01;9T7767;14/03/2012;C2;000460;2;2;227,71;227,71;EU;0;0;01;0;321;5;S;PLACA GUIA PISTONES;0;;;0
01;9T9460;14/03/2012;C2;000460;2;2;25,08;25,08;EU;0;0;01;0;321;6;S;PLACA;0;;;0
01;1693290;14/03/2012;C2;000460;2;2;92,99;92,99;EU;0;0;01;0;321;7;S;BASCULANTE BOMBA HIDRAULICA;0;;;0
01;9T7774;14/03/2012;C2;000460;2;2;307,52;307,52;EU;0;0;01;0;321;8;S;BARRILETE;0;;;0
01;1003413;14/03/2012;C2;000460;2;2;10,4;10,4;EU;0;0;01;0;321;9;S;JUNTA;0;;;0
01;3K0715;14/03/2012;C2;000460;4;4;0,13;0,13;EU;0;0;01;0;321;10;S;TORICA NITRILO;0;;;0
01;4F4097;14/03/2012;C2;000460;2;2;0,19;0,19;EU;0;0;01;0;321;11;S;TORICA NITRILO;0;;;0
01;7L9061;14/03/2012;C2;000460;4;4;0,16;0,16;EU;0;0;01;0;321;12;S;JUNTA TORICA;0;;;0
01;8C3089;14/03/2012;C2;000460;2;2;0,72;0,72;EU;0;0;01;0;321;13;S;JUNTA TORICA;0;;;0
01;8T5039;14/03/2012;C2;000460;6;6;0,52;0,52;EU;0;0;01;0;321;14;S;RETEN;0;;;0
01;2356501;14/03/2012;C2;000460;2;2;307,52;307,52;EU;0;0;01;0;321;15;S;BOMBA DE PILOTAJE Y FRENO (4Z6299);0;;;
01;1406188;09/03/2012;C2;000389;12;12;5,71979;5,72;EU;20;0;01;0;325;15;S;MUELLE VALVULA ADMISION;0;;;
01;4900;09/03/2012;C2;000389;1;1;451,7;451,7;EU;0;0;01;0;325;16;S;KIT JUNTAS;0;;;
01;2.5X21-V;19/03/2012;C2;000461;12;12;3,21;3,21;EU;0;0;01;18;22;1;S;TORICA VITON;0;;;
01;2X14-V;19/03/2012;C2;000461;12;12;2,255;2,255;EU;0;0;01;18;22;2;S;TORICA VITON;0;;;
01;2X17;19/03/2012;C2;000461;12;12;1,3;1,3;EU;0;0;01;18;22;3;S;TORICA NITRILO;0;;;
